Año,Mes,Día,Siniestros,Fallecidos,Lesionados Graves,Lesionados Menos graves,Lesionados Leves,Total lesionados,Parque Vehicular,Poblacion,Siniestros por parque vehicular (por 10000 vehiculos),Siniestros por cantidad de habitantes (por 100000 habitantes),Fallecidos por parque vehicular (por 10000 vehiculos),Fallecidos por cantidad de habitantes (por 100000 habitantes),Lesionados por parque vehicular (por 10000 vehiculos),Lesionados por cantidad de habitantes (por 100000 habitantes)
2001,Junio,Lunes,470,16,65,83,299,447,2176501,14952367,"2,15942928581241","3,14331503500416","0,0735124863255289","0,107006469276737","2,05375508671946","2,98949323541885"
2001,Junio,Martes,505,11,91,74,393,558,2176501,14952367,"2,32023784964951","3,37739168654702","0,0505398343488011","0,0735669476277569","2,56374796060282","3,73185061602621"
2001,Junio,Miércoles,476,9,55,61,322,438,2176501,14952367,"2,18699646818449","3,18344246098293","0,04135077355811","0,0601911389681647","2,01240431316135","2,92930209645068"
2001,Junio,Jueves,487,14,51,81,318,450,2176501,14952367,"2,23753630253329","3,25700940861069","0,0643234255348378","0,0936306606171451","2,0675386779055","3,00955694840824"
2001,Junio,Viernes,704,16,103,98,426,627,2176501,14952367,"3,23454939832327","4,70828464817644","0,0735124863255289","0,107006469276737","2,88077055788166","4,19331601478214"
2001,Junio,Sábado,681,35,114,92,440,646,2176501,14952367,"3,12887519923032","4,55446284859113","0,160808563837095","0,234076651542863","2,96806663539323","4,32038619704827"
2001,Junio,Domingo,485,24,103,80,355,538,2176501,14952367,"2,2283472417426","3,2436335999511","0,110268729488293","0,160509703915106","2,47185735269591","3,59809252943029"
2001,Total Junio,,3808,125,582,569,2553,3704,2176501,14952367,"17,4959717454759","25,4675396878635","0,574316299418195","0,83598804122451","17,0181405843599","24,7719976375647"
2001,Julio,Lunes,574,25,86,93,404,583,2176501,14952367,"2,63726044692835","3,83885708530295","0,114863259883639","0,167197608244902","2,67861122048646","3,89904822427111"
2001,Julio,Martes,568,26,91,94,365,550,2176501,14952367,"2,60969326455628","3,79872965932417","0,119457790278984","0,173885512574698","2,52699171744006","3,67834738138784"
2001,Julio,Miércoles,487,13,89,60,286,435,2176501,14952367,"2,23753630253329","3,25700940861069","0,0597288951394922","0,086942756287349","1,99862072197532","2,90923838346129"
2001,Julio,Jueves,472,20,78,46,327,451,2176501,14952367,"2,1686183466031","3,15669084366375","0,0918906079069111","0,133758086595922","2,07213320830085","3,01624485273803"
2001,Julio,Viernes,587,17,86,86,360,532,2176501,14952367,"2,69698934206784","3,9257998415903","0,0781070167208745","0,113694373606533","2,44429017032384","3,55796510345151"
2001,Julio,Sábado,452,20,86,47,311,444,2176501,14952367,"2,07672773869619","3,02293275706783","0,0918906079069111","0,133758086595922","2,03997149553343","2,96942952242946"
